83
128200,1,74
128200,1,72
128200,1,76
128200,1,73
128200,1,72
128200,1,72
128200,1,72
128200,1,72
128200,1,72
128201,1,72
128201,1,83
128201,1,72
128201,1,75
128201,1,85
128201,1,83
128201,1,83
128201,1,73
128201,1,73
128201,1,73
128202,1,73
128202,1,73
128202,1,73
128202,1,76
128202,1,84
128202,1,84
128202,1,83
128202,1,84
128202,1,84
128202,1,83
128202,1,84
128203,1,83
128203,1,73
128203,1,64
128203,1,84
128203,1,84
128203,1,84
128203,1,84
128203,1,83
128203,1,83
128203,1,84
128204,1,83
128204,1,83
128204,1,64
128204,1,83
128204,1,84
128204,1,84
128204,1,84
128204,1,83
128204,1,83
128204,1,84
128205,1,83
128205,1,84
128205,1,65
128205,1,73
128205,1,73
128205,1,83
128205,1,84
128205,1,84
128205,1,84
128205,1,85
128206,1,84
128206,1,84
128206,1,64
128206,1,84
128206,1,72
128206,1,71
128206,1,72
128206,1,72
128206,1,72
128206,1,73
128207,1,72
128207,1,72
128207,1,62
128207,1,84
128207,1,73
128207,1,73
128207,1,72
128207,1,72
128207,1,72
128207,1,73
128208,1,72
128208,1,72
128208,1,62
128208,1,84
128208,1,84
128208,1,83
128208,1,83
128208,1,74
128208,1,73
128208,1,74
128209,1,73
128209,1,83
128209,1,63
128209,1,83
128209,1,84
128209,1,83
128209,1,83
128209,1,84
128209,1,73
128209,1,74
128210,1,73
128210,1,73
128210,1,63
128210,1,86
128210,1,84
128210,1,83
128210,1,84
128210,1,84
128210,1,83
128210,1,84
128211,1,83
128211,1,74
128211,1,62
128211,1,85
128211,1,85
128211,1,83
128211,1,83
128211,1,83
128211,1,83
128211,1,84
128212,1,84
128212,1,84
128212,1,72
128212,1,87
128212,1,83
128212,1,83
128212,1,84
128212,1,84
128212,1,84
128212,1,84
128213,1,83
128213,1,83
128213,1,71
128213,1,76
128213,1,83
128213,1,83
128213,1,84
128213,1,84
128213,1,83
128213,1,84
128214,1,83
128214,1,84
128214,1,73
128214,1,75
128214,1,72
128214,1,72
128214,1,72
128214,1,72
128214,1,72
128214,1,72
128215,1,72
128215,1,83
128215,1,73
128215,1,76
128215,1,84
128215,1,83
128215,1,84
128215,1,73
128215,1,73
128215,1,73
128216,1,72
128216,1,72
128216,1,73
128216,1,76
128216,1,85
128216,1,83
128216,1,83
128216,1,83
128216,1,74
128216,1,73
128217,1,73
128217,1,83
128217,1,72
128217,1,76
128217,1,85
128217,1,83
128217,1,83
128217,1,83
128217,1,74
128217,1,73
128218,1,73
128218,1,72
128218,1,72
128218,1,76
128218,1,84
128218,1,84
128218,1,84
128218,1,83
128218,1,83
128218,1,83
128218,1,84
128219,1,72
128219,1,73
128219,1,64
128219,1,83
128219,1,83
128219,1,84
128219,1,84
128219,1,83
128219,1,83
128219,1,85
128220,1,83
128220,1,83
128220,1,64
128220,1,73
128220,1,73
128220,1,73
128220,1,83
128220,1,73
128220,1,83
128220,1,74
128221,1,73
128221,1,73
128221,1,75
128221,1,73
128221,1,73
128221,1,73
128221,1,72
128221,1,72
128221,1,83
128221,1,85
128222,1,85
128222,1,84
128222,1,62
128222,1,85
128222,1,73
128222,1,73
128222,1,73
128222,1,73
128222,1,73
128222,1,74
128223,1,72
128223,1,72
128223,1,62
128223,1,85
128223,1,73
128223,1,73
128223,1,62
128223,1,83
128223,1,83
128223,1,84
128224,1,84
128224,1,83
128224,1,72
128224,1,85
128224,1,84
128224,1,73
128224,1,73
128224,1,73
128224,1,73
128224,1,73
128225,1,72
128225,1,72
128225,1,62
128225,1,85
128225,1,84
128225,1,84
128225,1,83
128225,1,83
128225,1,83
128225,1,84
128226,1,73
128226,1,83
128226,1,62
128226,1,87
128226,1,83
128226,1,83
128226,1,83
128226,1,84
128226,1,84
128226,1,84
128227,1,84
128227,1,73
128227,1,62
128227,1,87
128227,1,83
128227,1,83
128227,1,83
128227,1,84
128227,1,84
128227,1,85
128228,1,84
128228,1,84
128228,1,72
128228,1,88
128228,1,84
128228,1,83
128228,1,83
128228,1,83
128228,1,83
128228,1,85
128229,1,83
128229,1,84
128229,1,73
128229,1,76
128229,1,83
128229,1,84
128229,1,83
128229,1,83
128229,1,83
128229,1,85
128230,1,83
128230,1,84
128230,1,73
128230,1,76
128230,1,72
128230,1,72
128230,1,72
128230,1,72
128230,1,72
128230,1,72
128231,1,83
128231,1,83
128231,1,72
128231,1,76
128231,1,73
128231,1,83
128231,1,83
128231,1,84
128231,1,82
128231,1,73
128232,1,83
128232,1,74
128232,1,73
128232,1,75
128232,1,73
128232,1,83
128232,1,83
128232,1,74
128232,1,73
128232,1,73
128233,1,72
128233,1,72
128233,1,72
128233,1,75
128233,1,85
128233,1,83
128233,1,83
128233,1,74
128233,1,73
128233,1,73
128234,1,73
128234,1,73
128234,1,73
128234,1,64
128234,1,83
128234,1,83
128234,1,83
128234,1,83
128234,1,84
128234,1,83
128234,1,84
128235,1,84
128235,1,84
128235,1,64
128235,1,83
128235,1,83
128235,1,83
128235,1,83
128235,1,84
128235,1,83
128235,1,85
128236,1,83
128236,1,83
128236,1,64
128236,1,84
128236,1,83
128236,1,84
128236,1,83
128236,1,85
128236,1,84
128236,1,85
128237,1,83
128237,1,83
128237,1,64
128237,1,73
128237,1,73
128237,1,84
128237,1,83
128237,1,72
128237,1,61
128237,1,63
128238,1,83
128238,1,83
128238,1,72
128238,1,87
128238,1,83
128238,1,83
128238,1,83
128238,1,84
128238,1,83
128238,1,84
128239,1,84
128239,1,84
128239,1,73
128239,1,87
128239,1,83
128239,1,84
128239,1,84
128239,1,83
128239,1,83
128239,1,85
128240,1,84
128240,1,73
128240,1,72
128240,1,87
128240,1,83
128240,1,83
128240,1,84
128240,1,83
128240,1,83
128240,1,84
128241,1,84
128241,1,84
128241,1,73
128241,1,88
128241,1,84
128241,1,83
128241,1,84
128241,1,83
128241,1,83
128241,1,85
128242,1,84
128242,1,83
128242,1,72
128242,1,75
128242,1,83
128242,1,83
128242,1,73
128242,1,84
128242,1,83
128242,1,85
128243,1,84
128243,1,83
128243,1,72
128243,1,75
128243,1,72
128243,1,72
128243,1,73
128243,1,73
128243,1,85
128243,1,83
128244,1,83
128244,1,84
128244,1,84
128244,1,75
128244,1,72
128244,1,72
128244,1,72
128244,1,73
128244,1,73
128244,1,73
128245,1,72
128245,1,72
128245,1,72
128245,1,64
128245,1,83
128245,1,83
128245,1,84
128245,1,84
128245,1,83
128245,1,83
128245,1,84
128246,1,84
128246,1,73
128246,1,64
128246,1,74
128246,1,73
128246,1,73
128246,1,73
128246,1,73
128246,1,73
128246,1,74
128247,1,73
128247,1,73
128247,1,64
128247,1,74
128247,1,73
128247,1,73
128247,1,73
128247,1,73
128247,1,74
128247,1,74
128248,1,83
128248,1,73
128248,1,74
128248,1,73
128248,1,73
128248,1,73
128248,1,73
128248,1,73
128248,1,73
128248,1,84
128249,1,72
128249,1,83
128249,1,62
128249,1,85
128249,1,72
128249,1,72
128249,1,72
128249,1,72
128249,1,72
128249,1,73
128250,1,72
128250,1,72
128250,1,62
128250,1,83
128250,1,73
128250,1,84
128250,1,73
128250,1,73
128250,1,73
128250,1,74
128251,1,73
128251,1,73
128251,1,62
128251,1,83
128251,1,84
128251,1,73
128251,1,84
128251,1,83
128251,1,83
128251,1,85
128252,1,84
128252,1,84
128252,1,73
128252,1,85
128252,1,85
128252,1,84
128252,1,83
128252,1,83
128252,1,83
128252,1,85
128253,1,84
128253,1,84
128253,1,62
128253,1,85
128253,1,85
128253,1,84
128253,1,83
128253,1,83
128253,1,83
128253,1,85
128254,1,84
128254,1,84
128254,1,72
128254,1,86
128254,1,73
128254,1,83
128254,1,83
128254,1,83
128254,1,83
128254,1,85
128255,1,83
128255,1,83
128255,1,72
128255,1,86
128255,1,74
128255,1,83
128255,1,84
128255,1,84
128255,1,83
128255,1,84
128256,1,83
128256,1,84
128256,1,72
128256,1,75
128256,1,72
128256,1,72
128256,1,72
128256,1,83
128256,1,84
128256,1,85
128257,1,84
128257,1,84
128257,1,72
128257,1,75
128257,1,72
128257,1,72
128257,1,72
128257,1,72
128257,1,72
128257,1,72
128258,1,83
128258,1,84
128258,1,72
128258,1,75
128258,1,73
128258,1,84
128258,1,73
128258,1,73
128258,1,83
128258,1,83
128259,1,84
128259,1,84
128259,1,83
128259,1,75
128259,1,85
128259,1,83
128259,1,83
128259,1,83
128259,1,84
128259,1,84
128260,1,73
128260,1,73
128260,1,72
128260,1,76
128260,1,84
128260,1,83
128260,1,83
128260,1,83
128260,1,84
128260,1,84
128261,1,84
128261,1,73
128261,1,72
128261,1,64
128261,1,84
128261,1,84
128261,1,83
128261,1,83
128261,1,83
128261,1,84
128261,1,85
128262,1,83
128262,1,73
128262,1,64
128262,1,85
128262,1,73
128262,1,83
128262,1,73
128262,1,72
128262,1,72
128262,1,84
128263,1,82
128263,1,73
128263,1,64
128263,1,85
128263,1,84
128263,1,73
128263,1,73
128263,1,73
128263,1,83
128263,1,75
128264,1,72
128264,1,72
128264,1,62
128264,1,85
128264,1,73
128264,1,73
128264,1,73
128264,1,73
128264,1,73
128264,1,74
128265,1,73
128265,1,73
128265,1,62
128265,1,84
128265,1,73
128265,1,73
128265,1,62
128265,1,83
128265,1,84
128265,1,85
128266,1,83
128266,1,83
128266,1,73
128266,1,84
128266,1,73
128266,1,73
128266,1,73
128266,1,74
128266,1,72
128266,1,74
128267,1,73
128267,1,72
128267,1,61
128267,1,84
128267,1,84
128267,1,83
128267,1,83
128267,1,83
128267,1,83
128267,1,84
128268,1,73
128268,1,73
128268,1,62
128268,1,87
128268,1,83
128268,1,83
128268,1,84
128268,1,84
128268,1,84
128268,1,84
128269,1,84
128269,1,84
128269,1,62
128269,1,87
128269,1,83
128269,1,84
128269,1,84
128269,1,83
128269,1,83
128269,1,84
128270,1,85
128270,1,83
128270,1,72
128270,1,75
128270,1,72
128270,1,84
128270,1,83
128270,1,84
128270,1,84
128270,1,84
128271,1,84
128271,1,84
128271,1,73
128271,1,76
128271,1,84
128271,1,84
128271,1,83
128271,1,83
128271,1,84
128271,1,85
128272,1,83
128272,1,83
128272,1,72
128272,1,76
128272,1,72
128272,1,72
128272,1,72
128272,1,72
128272,1,84
128272,1,75
128273,1,73
128273,1,73
128273,1,73
128273,1,74
128273,1,72
128273,1,72
128273,1,72
128273,1,72
128273,1,73
128273,1,72
128274,1,71
128274,1,72
128274,1,72
128274,1,76
128274,1,84
128274,1,83
128274,1,73
128274,1,73
128274,1,72
128274,1,72
128275,1,72
128275,1,72
128275,1,72
128275,1,76
128275,1,84
128275,1,83
128275,1,84
128275,1,84
128275,1,72
128275,1,72
128276,1,73
128276,1,73
128276,1,84
128276,1,64
128276,1,83
128276,1,84
128276,1,84
128276,1,83
128276,1,82
128276,1,85
128277,1,85
128277,1,83
128277,1,83
128277,1,64
128277,1,84
128277,1,84
128277,1,84
128277,1,83
128277,1,84
128277,1,84
128277,1,85
128278,1,83
128278,1,83
128278,1,64
128278,1,85
128278,1,73
128278,1,83
128278,1,73
128278,1,73
128278,1,73
128278,1,74
128279,1,73
128279,1,73
128279,1,62
128279,1,85
128279,1,83
128279,1,72
128279,1,72
128279,1,73
128279,1,73
128279,1,75
128280,1,84
128280,1,73
128280,1,62
128280,1,86
128280,1,84
128280,1,84
128280,1,82
128280,1,84
128280,1,83
128280,1,85
128281,1,83
128281,1,83
128281,1,62
128281,1,87
128281,1,83
128281,1,83
128281,1,84
128281,1,84
128281,1,83
128281,1,84
128282,1,83
128282,1,84
128282,1,73
128282,1,88
128282,1,84
128282,1,84
128282,1,82
128282,1,85
128282,1,84
128282,1,84
128283,1,83
128283,1,83
128283,1,72
128283,1,76
128283,1,84
128283,1,85
128283,1,84
128283,1,83
128283,1,83
128283,1,85
128284,1,84
128284,1,83
128284,1,72
128284,1,75
128284,1,72
128284,1,73
128284,1,73
128284,1,73
128284,1,84
128284,1,85
128285,1,83
128285,1,83
128285,1,72
128285,1,75
128285,1,72
128285,1,73
128285,1,73
128285,1,72
128285,1,73
128285,1,73
128286,1,83
128286,1,83
128286,1,72
128286,1,75
128286,1,85
128286,1,84
128286,1,84
128286,1,84
128286,1,84
128286,1,83
128287,1,83
128287,1,83
128287,1,83
128287,1,75
128287,1,84
128287,1,83
128287,1,84
128287,1,83
128287,1,83
128287,1,83
128288,1,73
128288,1,73
128288,1,73
128288,1,64
128288,1,83
128288,1,82
128288,1,84
128288,1,83
128288,1,84
128288,1,84
128289,1,83
128289,1,83
128289,1,83
128289,1,64
128289,1,84
128289,1,82
128289,1,85
128289,1,84
128289,1,83
128289,1,83
128289,1,85
128290,1,83
128290,1,83
128290,1,64
128290,1,83
128290,1,84
128290,1,83
128290,1,84
128290,1,84
128290,1,83
128290,1,84
128291,1,83
128291,1,83
128291,1,65
128291,1,73
128291,1,73
128291,1,73
128291,1,73
128291,1,73
128291,1,73
128291,1,75
128292,1,73
128292,1,84
128292,1,64
128292,1,73
128292,1,73
128292,1,73
128292,1,83
128292,1,84
128292,1,84
128292,1,85
128293,1,72
128293,1,84
128293,1,62
128293,1,84
128293,1,73
128293,1,84
128293,1,72
128293,1,83
128293,1,84
128293,1,85
128294,1,83
128294,1,83
128294,1,72
128294,1,84
128294,1,83
128294,1,73
128294,1,73
128294,1,73
128294,1,73
128294,1,73
128295,1,72
128295,1,72
128295,1,62
128295,1,83
128295,1,85
128295,1,84
128295,1,83
128295,1,83
128295,1,83
128295,1,84
128296,1,84
128296,1,73
128296,1,62
128296,1,85
128296,1,85
128296,1,84
128296,1,84
128296,1,83
128296,1,83
128296,1,84
128297,1,73
128297,1,73
128297,1,62
128297,1,85
128297,1,85
128297,1,84
128297,1,83
128297,1,83
128297,1,83
128297,1,84
128298,1,84
128298,1,84
128298,1,72
128298,1,86
128298,1,85
128298,1,83
128298,1,83
128298,1,84
128298,1,84
128298,1,85
128299,1,83
128299,1,83
128299,1,73
128299,1,85
128299,1,73
128299,1,84
128299,1,84
128299,1,84
128299,1,83
128299,1,84
128300,1,72
128300,1,84
128300,1,72
128300,1,74
128300,1,73
128300,1,83
128300,1,83
128300,1,83
128300,1,83
128300,1,85
128301,1,83
128301,1,83
128301,1,83
128301,1,76
128301,1,72
128301,1,72
128301,1,72
128301,1,83
128301,1,84
128301,1,85
128302,1,83
128302,1,83
128302,1,72
128302,1,76
128302,1,84
128302,1,83
128302,1,73
128302,1,73
128302,1,72
128302,1,72
128303,1,72
128303,1,73
128303,1,73
128303,1,76
128303,1,84
128303,1,83
128303,1,73
128303,1,73
128303,1,73
128303,1,73
128304,1,72
128304,1,72
128304,1,72
128304,1,76
128304,1,85
128304,1,83
128304,1,83
128304,1,83
128304,1,83
128304,1,84
128305,1,83
128305,1,73
128305,1,72
128305,1,64
128305,1,84
128305,1,84
128305,1,83
128305,1,83
128305,1,83
128305,1,83
128306,1,85
128306,1,83
128306,1,72
128306,1,64
128306,1,83
128306,1,83
128306,1,84
128306,1,84
128306,1,83
128306,1,83
128306,1,84
128307,1,84
128307,1,84
128307,1,64
128307,1,73
128307,1,73
128307,1,84
128307,1,83
128307,1,83
128307,1,73
128307,1,74
128308,1,72
128308,1,72
128308,1,65
128308,1,85
128308,1,73
128308,1,73
128308,1,74
128308,1,84
128308,1,73
128308,1,84
128309,1,83
128309,1,84
128309,1,62
128309,1,85
128309,1,73
128309,1,72
128309,1,72
128309,1,72
128309,1,72
128309,1,74
128310,1,72
128310,1,83
128310,1,62
128310,1,85
128310,1,84
128310,1,84
128310,1,83
128310,1,83
128310,1,83
128310,1,85
128311,1,73
128311,1,73
128311,1,62
128311,1,85
128311,1,83
128311,1,83
128311,1,83
128311,1,83
128311,1,84
128311,1,85
128312,1,73
128312,1,74
128312,1,62
128312,1,87
128312,1,83
128312,1,83
128312,1,84
128312,1,84
128312,1,83
128312,1,84
128313,1,72
128313,1,73
128313,1,62
128313,1,87
128313,1,83
128313,1,83
128313,1,84
128313,1,84
128313,1,83
128313,1,84
128314,1,85
128314,1,83
128314,1,72
128314,1,87
128314,1,83
128314,1,83
128314,1,84
128314,1,84
128314,1,83
128314,1,84
128315,1,85
128315,1,84
128315,1,72
128315,1,86
128315,1,84
128315,1,83
128315,1,83
128315,1,83
128315,1,84
128315,1,85
128316,1,83
128316,1,83
128316,1,72
128316,1,76
128316,1,72
128316,1,84
128316,1,84
128316,1,84
128316,1,84
128316,1,84
128317,1,83
128317,1,84
128317,1,73
128317,1,76
128317,1,72
128317,1,72
128317,1,73
128317,1,73
128317,1,73
128317,1,74
128318,1,84
128318,1,84
128318,1,72
128318,1,76
128318,1,85
128318,1,83
128318,1,73
128318,1,83
128318,1,73
128318,1,72
128319,1,72
128319,1,72
128319,1,73
128319,1,76
128319,1,84
128319,1,83
128319,1,84
128319,1,73
128319,1,73
128319,1,73
128320,1,72
128320,1,72
128320,1,72
128320,1,76
128320,1,85
128320,1,83
128320,1,83
128320,1,83
128320,1,83
128320,1,73
128321,1,73
128321,1,73
128321,1,73
128321,1,64
128321,1,84
128321,1,84
128321,1,83
128321,1,84
128321,1,84
128321,1,84
128322,1,83
128322,1,83
128322,1,83
128322,1,64
128322,1,83
128322,1,83
128322,1,83
128322,1,84
128322,1,84
128322,1,83
128322,1,85
128323,1,84
128323,1,83
128323,1,64
128323,1,73
128323,1,73
128323,1,72
128323,1,73
128323,1,73
